I_D,FLAG_TSUNA,YEAR,MONTH,DAY,HOUR,MINUTE,SECOND,FOCAL_DEPT,EQ_PRIMARY,EQ_MAG_MW,EQ_MAG_MS,EQ_MAG_MB,EQ_MAG_ML,EQ_MAG_MFA,EQ_MAG_UNK,INTENSITY,COUNTRY,STATE,LOCATION_N,LATITUDE,LONGITUDE,REGION_COD,DEATHS,DEATHS_DES,MISSING,MISSING_DE,INJURIES,INJURIES_D,DAMAGE_MIL,DAMAGE_DES,HOUSES_DES,HOUSES_D_1,HOUSES_DAM,HOUSES_D_2,TOTAL_DEAT,TOTAL_DE_1,TOTAL_MISS,TOTAL_MI_1,TOTAL_INJU,TOTAL_IN_1,TOTAL_DAMA,TOTAL_DA_1,TOTAL_HOUS,TOTAL_HO_1,TOTAL_HO_2,TOTAL_HO_3
10030,,2013,9,7,0,13,57,66,6.400000000000000,6.400000000000000,,,,,,7,GUATEMALA,,"GUATEMALA:  COATEPEQUE, QUETZALTENANGO",14.606000000000000,-92.120999999999995,100,1,1,,,11,1,,1,3,1,,,1,1,,,11,1,,1,3,1,,
10040,,2013,9,25,16,42,,31,7.100000000000000,7.100000000000000,,,,,,6,PERU,,PERU:  AREQUIPA,-16.149999999999999,-74.870000000000005,160,,,,,,,,1,,1,,,,,,,,,,1,,1,,
10049,,2013,10,12,13,11,35,40,6.600000000000000,6.600000000000000,,,,,,7,GREECE,,GREECE:  CRETE:  CHANIA,35.514000000000003,23.251999999999999,130,,,,,1,1,,1,,,,1,,,,,1,1,,1,,,,1
10048,,2013,10,15,0,12,5,19,7.100000000000000,7.100000000000000,,,,,,7,PHILIPPINES,,"PHILIPPINES:  BOHOL, CEBU, SIQUIJOR IS",9.880000000000001,124.117000000000004,170,222,3,8,1,976,3,51.799999999999997,4,,4,,4,222,3,8,1,976,3,51.799999999999997,4,,4,,4
10050,,2013,10,22,5,40,1,10,5.500000000000000,5.500000000000000,,,,,,5,INDONESIA,,INDONESIA:  BANDA ACEH,5.103000000000000,95.971000000000004,60,1,1,,,2,1,,1,,,160,3,1,1,,,2,1,,1,,,160,3
10052,Tsu,2013,10,25,17,10,,10,7.100000000000000,7.100000000000000,,,,,,4,JAPAN,,JAPAN:  HONSHU:  E COAST,37.200000000000003,144.599999999999994,30,,,,,1,1,,,,,,,,,,,1,1,,,,,,
10054,Tsu,2013,11,17,9,4,53,10,7.700000000000000,7.700000000000000,,,,,,,ANTARCTICA,,SCOTIA SEA:  SOUTH ORKNEY ISLANDS,-60.274000000000001,-46.401000000000003,20,,,,,,,,,,,,,,,,,,,,,,,,
10056,,2013,11,28,13,51,51,4,5.700000000000000,5.700000000000000,,,,,,4,IRAN,,IRAN:  BORAZJAN,29.274999999999999,51.313000000000002,140,8,1,,,200,3,,2,250,3,,1,8,1,,,200,3,,2,250,3,,1
10059,,2014,1,2,3,13,57,8,5.300000000000000,5.300000000000000,,,,,,,IRAN,,IRAN:  BASTAK,27.149999999999999,54.448000000000000,140,1,1,,,30,1,,1,,,,3,1,1,,,30,1,,1,,,,3
10308,,2014,1,5,3,36,59,54,5.600000000000000,5.600000000000000,,,,,,5,COLOMBIA,,COLOMBIA:  SIPI,4.557000000000000,-76.644000000000005,160,,,,,,,,2,,,121,3,,,,,,,,2,,,121,3
10068,,2014,1,13,4,1,24,20,6.400000000000000,6.400000000000000,,,,,,5,USA TERRITORY,,PUERTO RICO,19.042999999999999,-66.810000000000002,90,,,,,,,,1,,,,,,,,,,,,1,,,,
10067,,2014,1,20,2,52,35,28,6.100000000000000,6.100000000000000,,,,,,7,NEW ZEALAND,,"NEW ZEALAND: WELLINGTON, MANAWATU-WANGANUI",-40.659999999999997,175.813999999999993,170,,,,,,,,1,,,,1,,,,,,,,1,,,,1
10070,,2014,1,25,5,14,51,66,6.100000000000000,6.100000000000000,,,,,,5,INDONESIA,,INDONESIA:  JAVA:  BANYUMAS,-7.986000000000000,109.265000000000001,60,,,,,,,,1,1,1,,2,,,,,,,,1,1,1,,2
10069,,2014,1,26,13,55,21,8,6.100000000000000,6.100000000000000,,,,,,7,GREECE,,GREECE:  KEFALONIA,38.207999999999998,20.452999999999999,130,,,,,6,1,178.000000000000000,4,,,,1,,,,,6,1,178.000000000000000,4,,,,1
10072,,2014,2,2,14,26,51,10,5.300000000000000,,,5.300000000000000,,,,,IRAN,,IRAN:  GOHARAN,26.588999999999999,57.741000000000000,140,,,,,,,,1,,,,3,,,,,,,,1,,,,3
10071,,2014,2,3,3,8,29,4,6.000000000000000,6.000000000000000,,,,,,3,GREECE,,GREECE:  KEFALONIA:  LIXOURION,38.244000000000000,20.379000000000001,130,,,,,16,1,,1,,,,1,,,,,16,1,,1,,,,1
10087,,2014,3,13,17,7,17,79,6.300000000000000,6.300000000000000,,,,,,5,JAPAN,,JAPAN:  SOUTHWESTERN,33.683999999999997,131.824999999999989,30,,,,,18,1,,1,,,,,,,,,18,1,,1,,,,
10075,Tsu,2014,3,16,21,16,,21,6.700000000000000,6.700000000000000,,,,,,6,CHILE,,CHILE:  IQUIQUE,-19.965000000000000,-70.813999999999993,160,,,,,,,,1,,,,,,,,,,,,1,,,,
10082,,2014,3,29,4,10,12,4,5.100000000000000,5.100000000000000,,,,,,6,USA,CA,"CALIFORNIA:  LA HABRA, BREA, FULLERTON",33.863000000000000,-117.834999999999994,150,,,,,,1,10.800000000000001,3,,,20,1,,,,,,1,10.800000000000001,3,,,20,1
10079,Tsu,2014,4,1,23,46,26,25,8.199999999999999,8.199999999999999,,,,,,8,CHILE,,"CHILE:  NORTHERN:  IQUIQUE, ALTO HOSPICIO",-19.609999999999999,-70.769000000000005,160,7,1,,,,,100.000000000000000,4,,,2600,4,7,1,,,,,100.000000000000000,4,,,2600,4
10080,Tsu,2014,4,3,2,43,11,22,7.700000000000000,7.700000000000000,,,,,,8,CHILE,,CHILE:  NORTHERN:  IQUIQUE,-20.571000000000002,-70.492999999999995,160,,,,,,,,,,,,,,,,,,,,,,,,
10081,,2014,4,4,22,40,44,25,5.400000000000000,,,5.400000000000000,,,,,CHINA,,CHINA:  YUNNAN PROVINCE:  XILUODU,28.173999999999999,103.619000000000000,30,,,,,21,1,,2,75,2,2700,4,,,,,21,1,,2,75,2,2700,4
10083,,2014,4,10,23,27,6,13,6.100000000000000,6.100000000000000,,,,,,,NICARAGUA,,"NICARAGUA:  NAGAROTE, MANAGUA",12.403000000000000,-86.378000000000000,100,2,1,,,250,3,3.000000000000000,2,168,3,2210,4,2,1,,,250,3,3.000000000000000,2,168,3,2210,4
10310,,2014,4,11,7,7,13,61,7.100000000000000,7.100000000000000,,,,,,,PAPUA NEW GUINEA,,PAPUA NEW GUINEA:  BOUGAINVILLE ISLAND,-6.586000000000000,155.049000000000007,170,1,1,,,,,,1,51,2,,,1,1,,,,,,1,51,2,,
10084,Tsu,2014,4,12,20,14,3,23,7.600000000000000,7.600000000000000,,,,,,,SOLOMON ISLANDS,,SOLOMON ISLANDS,-11.270000000000000,162.147999999999996,170,,,,,,,,,,,,,,,,,,,,,,,,
10085,Tsu,2014,4,13,12,36,23,39,7.400000000000000,7.400000000000000,,,,,,,SOLOMON ISLANDS,,SOLOMON ISLANDS,-11.462999999999999,162.050999999999988,170,,,,,,,,,,,,,,,,,,,,,,,,
10086,,2014,4,14,5,7,12,10,5.200000000000000,5.200000000000000,,,,,,,NICARAGUA,,"NICARAGUA:  MANAGUA, CIUDAD SANDINO",12.151000000000000,-86.281000000000006,100,,,,,,1,,1,7,1,,,,,,,,1,,1,7,1,,
10088,Tsu,2014,4,18,14,28,32,24,7.200000000000000,7.200000000000000,,,,,,6,MEXICO,,"MEXICO:  GUERRERO; MEXICO CITY",17.396999999999998,-100.971999999999994,150,,,,,,,,1,,,127,2,,,,,,,,1,,,127,2
10091,Tsu,2014,4,19,13,29,21,43,7.500000000000000,7.500000000000000,,,,,,,PAPUA NEW GUINEA,,PAPUA NEW GUINEA:  SOLOMON SEA,-6.755000000000000,155.024000000000001,170,,,,,,,,,,,,,,,,,,,,,,,,
10095,,2014,5,8,17,1,21,17,6.400000000000000,6.400000000000000,,,,,,5,MEXICO,,MEXICO:  TECPAN,17.234999999999999,-100.745999999999995,150,,,,,,,,1,,,,1,,,,,,,,1,,,,1
10098,,2014,5,19,0,59,6,10,5.000000000000000,5.000000000000000,,,,,,4,ALBANIA,,ALBANIA:  BELSH,41.115000000000002,19.777000000000001,130,,,,,,,,1,,,,1,,,,,,,,1,,,,1
10096,,2014,5,24,9,25,5,23,6.900000000000000,6.900000000000000,,,,,,6,GREECE,,"GREECE, TURKEY",40.240000000000002,25.329999999999998,130,3,1,,,266,3,450.000000000000000,4,,,,2,3,1,,,266,3,4500.000000000000000,4,,,,2
10101,Tsu,2014,6,23,19,20,34,20,6.900000000000000,6.900000000000000,,,,,,,NEW ZEALAND,,NEW ZEALAND:  SSE OF RAOUL ISLAND,-29.977000000000000,-177.724999999999994,170,,,,,,,,,,,,,,,,,,,,,,,,
10100,Tsu,2014,6,23,20,53,7,109,7.900000000000000,7.900000000000000,,,,,,,USA,AK,ALASKA:  ALEUTIAN ISLANDS,51.848999999999997,178.735000000000014,150,,,,,,,,,,,,,,,,,,,,,,,,
10102,,2014,7,7,11,23,7,67,6.900000000000000,6.900000000000000,,,,,,5,MEXICO,,"MEXICO; GUATEMALA:  SAN MARCOS",14.728000000000000,-92.578000000000003,150,3,1,,,33,1,,1,,1,50,1,3,1,,,33,1,,1,,1,50,1
10105,Tsu,2014,7,11,19,23,22,20,6.500000000000000,6.500000000000000,,,,,,5,JAPAN,,JAPAN:  SANRIKU,37.005000000000003,142.453000000000003,30,,,,,3,1,,,,,,,,,,,3,1,,,,,,
10107,Tsu,2014,7,25,10,55,12,10,6.100000000000000,6.100000000000000,,,,,,4,USA,AK,ALASKA:  SOUTHEASTERN,58.305999999999997,-136.960000000000008,150,,,,,,,,,,,,,,,,,,,,,,,,
10103,,2014,8,1,4,11,4,30,5.500000000000000,5.500000000000000,,,,,,6,ALGERIA,,ALGERIA:  ALGIERS,36.841000000000001,3.301000000000000,15,6,1,,,420,3,,,,,,,6,1,,,420,3,,,,,,
10106,,2014,8,3,8,30,57,12,6.200000000000000,6.200000000000000,,,,,,,CHINA,,"CHINA:  YUNNAN:  LUDIAN:   LONGTOUSHAN, ZHAOTONG",27.189000000000000,103.409000000000006,30,615,3,114,3,3143,4,,3,25800,4,160400,4,615,3,114,3,3143,4,,3,25800,4,160400,4
10112,,2014,8,16,22,8,4,10,5.000000000000000,5.000000000000000,,,,,,2,CHINA,,CHINA:  YUNNAN PROVINCE:  YONGSHAN,28.125000000000000,103.546000000000006,30,,,,,6,1,,1,,,337,3,,,,,6,1,,1,,,337,3
10110,,2014,8,24,10,20,6,11,6.100000000000000,6.100000000000000,,,,,,8,USA,CA,"CALIFORNIA:  NAPA, VALLEJO",38.216000000000001,-122.311999999999998,150,1,1,,,257,3,700.000000000000000,4,160,3,1034,4,1,1,,,257,3,700.000000000000000,4,160,3,1034,4
10117,,2014,9,20,4,26,52,26,5.200000000000000,,,5.200000000000000,,,,5,PHILIPPINES,,PHILIPPINES:  BARANGAY LUAYON,6.864000000000000,125.233000000000004,170,,,,,1,1,,1,15,1,67,2,,,,,1,1,,1,15,1,67,2
10115,Tsu,2014,10,9,2,14,44,17,7.000000000000000,7.000000000000000,,,,,,,CHILE,,CHILE: EASTER ISLAND REGION,-32.107999999999997,-110.811000000000007,160,,,,,,,,,,,,,,,,,,,,,,,,
10193,Tsu,2014,10,14,3,51,46,40,7.300000000000000,7.300000000000000,,,,,,7,EL SALVADOR,,EL SALVADOR:  GULF OF FONSECA,12.526000000000000,-88.123000000000005,100,1,1,,,,,,1,5,1,41,1,1,1,,,,,,1,5,1,41,1
10119,Tsu,2014,11,15,2,32,12,45,7.100000000000000,7.100000000000000,,,,,,5,INDONESIA,,INDONESIA:  N. MOLUCCAS ISLANDS,1.893000000000000,126.522000000000006,170,,,,,,,,,,,,,,,,,,,,,,,,
10122,,2014,11,22,13,8,42,9,6.200000000000000,6.200000000000000,,,,,,9,JAPAN,,"JAPAN:  NAGANO:  HAKUBA, OTARI",36.640999999999998,137.888000000000005,30,,,,,45,1,,1,50,1,,2,,,,,45,1,,1,50,1,,2
10315,,2014,12,23,8,0,8,7,4.900000000000000,,,,4.900000000000000,,,,ALGERIA,,ALGERIA:  BLIDA,36.491999999999997,3.025000000000000,15,,,,,,1,,1,,,,1,,,,,,1,,1,,,,1
10320,,2015,1,14,5,22,23,10,5.300000000000000,,,5.300000000000000,,,,6,CHINA,,CHINA:  SICHUAN PROVINCE:  LESHAN,29.353000000000002,103.198999999999998,30,,,,,11,1,,2,,,2000,4,,,,,11,1,,2,,,2000,4
10131,Tsu,2015,2,16,23,6,27,23,6.700000000000000,6.700000000000000,,,,,,4,JAPAN,,JAPAN:  HONSHU,39.856000000000002,142.881000000000000,30,,,,,,,,,,,,,,,,,,,,,,,,
10135,Tsu,2015,2,19,13,19,21,10,6.400000000000000,6.400000000000000,,,,,,5,VANUATU,,VANUATU ISLANDS,-16.431000000000001,168.147999999999996,170,,,,,,,,1,,,,1,,,,,,,,1,,,,1
10126,,2015,2,21,21,21,8,7,3.600000000000000,,,,3.600000000000000,,,,BOSNIA-HERZEGOVINA,,BALKANS NW:  BOSNIA-HERZEGOVINA:,44.533999999999999,18.934000000000001,130,4,1,,,1,1,,,,,,,4,1,,,1,1,,,,,,
10124,,2015,2,26,21,59,14,30,5.400000000000000,,,5.400000000000000,,,,4,PAKISTAN,,PAKISTAN:  BATTAGRAM,34.670999999999999,73.278000000000006,60,,,,,5,1,,1,,,2,1,,,,,5,1,,1,,,2,1
10321,,2015,2,28,20,10,56,10,4.500000000000000,,,,4.500000000000000,,,3,PERU,,PERU:  AREQUIPA:  CAYLLOMA:  CABANACONDE,-15.693000000000000,-71.933999999999997,160,,,,,,,,2,64,2,500,3,,,,,,,,2,64,2,500,3
10137,,2015,3,8,20,47,27,9,4.400000000000000,4.400000000000000,,,,,,,SERBIA,,BALKANS NW: SERBIA:  KOSJERIC,44.125999999999998,19.936000000000000,130,,,,,,,,1,,,100,2,,,,,,,,1,,,100,2
10133,Tsu,2015,3,29,23,48,31,40,7.500000000000000,7.500000000000000,,,,,,,PAPUA NEW GUINEA,,PAPUA NEW GUINEA,-4.760000000000000,152.556000000000012,170,,,,,,,,,,,,,,,,,,,,,,,,
10136,,2015,4,20,1,42,58,29,6.400000000000000,6.400000000000000,,,,,,,TAIWAN,,TAIWAN:  TAIPEI,24.193999999999999,122.326999999999998,30,1,1,,,1,1,1.000000000000000,1,,,1,1,1,1,,,1,1,,1,,,1,1
10140,Tsu,2015,5,2,16,50,46,33,5.700000000000000,5.700000000000000,,,,,,,JAPAN,,JAPAN:  HONSHU:  S. OF,31.594000000000001,140.167000000000002,30,,,,,,,,,,,,,,,,,,,,,,,,
10139,Tsu,2015,5,5,1,44,5,42,7.500000000000000,7.500000000000000,,,,,,,PAPUA NEW GUINEA,,PAPUA NEW GUINEA,-5.465000000000000,151.885999999999996,170,,,,,,,,1,,,,1,,,,,,,,1,,,,1
10141,,2015,5,12,7,5,19,15,7.300000000000000,7.300000000000000,,,,,,,NEPAL,,NEPAL:   DOLAKHA,27.837000000000000,86.076999999999998,60,117,3,,,2800,4,,2,,2,,,117,2,,,2800,4,,2,,2,,
10143,,2015,5,30,11,23,11,664,7.800000000000000,7.800000000000000,,,,,,5,JAPAN,,JAPAN:  BONIN ISLANDS [CHICHIJIMA ISLAND],27.838999999999999,140.492999999999995,30,,,,,12,1,,,,,,,,,,,12,1,,,,,,
10151,,2015,6,4,23,15,43,10,6.000000000000000,6.000000000000000,,,,,,,MALAYSIA,,"MALAYSIA:  SABAH:  LAHAD,DATU,KANAK",5.987000000000000,116.540999999999997,170,18,1,,,,2,,1,,,23,1,18,1,,,,2,,1,,,23,1
10147,Tsu,2015,7,10,4,12,42,12,6.700000000000000,6.700000000000000,,,,,,,SOLOMON ISLANDS,,SOLOMON ISLANDS,-9.303000000000001,158.395999999999987,170,,,,,,,,,,,,,,,,,,,,,,,,
10146,Tsu,2015,7,18,2,27,33,10,7.000000000000000,7.000000000000000,,,,,,,SOLOMON ISLANDS,,SOLOMON ISLANDS,-10.444000000000001,165.171999999999997,170,,,,,,,,,,,,,,,,,,,,,,,,
10145,,2015,7,24,20,59,54,19,5.100000000000000,5.100000000000000,,,,,,,PAKISTAN,,PAKISTAN:  ABBOTTABAD,33.884000000000000,73.224999999999994,60,3,1,,,,,,1,3,1,,,3,1,,,,,,1,3,1,,
10157,Tsu,2015,7,27,4,49,46,29,6.900000000000000,6.900000000000000,,,,,,,USA,AK,ALASKA,52.375999999999998,-169.445999999999998,150,,,,,,,,,,,,,,,,,,,,,,,,
10149,,2015,7,27,21,41,21,48,7.000000000000000,7.000000000000000,,,,,,,INDONESIA,,INDONESIA:  PAPUA,-2.683000000000000,138.508000000000010,170,,,1,1,,,,1,,,5,1,,,1,1,,,,1,,,5,1
10150,,2015,7,29,0,10,24,10,5.900000000000000,5.900000000000000,,,,,,,PANAMA,,COLOMBIA-PANAMA:  COLOMBIA:  UNGUIA,8.237000000000000,-77.298000000000002,100,,,,,,,,1,,,41,1,,,,,,,,1,,,41,1
10148,,2015,8,7,1,28,37,10,5.500000000000000,5.500000000000000,,,,,,,RWANDA,,RWANDA:  BUKAVU,-2.102000000000000,28.930000000000000,10,3,1,,,30,1,,,,,,,3,1,,,30,1,,,,,,
10156,Tsu,2015,9,16,22,54,32,22,8.300000000000001,8.300000000000001,,,,,,9,CHILE,,CHILE:  CENTRAL,-31.573000000000000,-71.674000000000007,160,7,1,1,1,14,1,600.000000000000000,4,2305,4,10044,4,15,1,1,1,14,1,600.000000000000000,4,2305,4,10044,4
10158,,2015,9,24,15,53,27,18,6.600000000000000,6.600000000000000,,,,,,,INDONESIA,,INDONESIA:  SORONG,-0.631000000000000,131.244000000000000,170,,,,,39,1,,2,,,260,3,,,,,39,1,,2,,,260,3
10161,,2015,11,7,6,58,30,14,5.300000000000000,5.300000000000000,,,,,,,VENEZUELA,,VENEZUELA:  MERIDA,8.477000000000000,-71.364999999999995,160,1,1,,,,,,1,33,1,83,2,1,1,,,,,,1,33,1,83,2
10162,Tsu,2015,11,11,1,54,37,10,6.900000000000000,6.900000000000000,,,,,,7,CHILE,,CHILE:  LA SERENA,-29.439000000000000,-72.105000000000004,160,,,,,,,,,,,,,,,,,,,,,,,,
10163,Tsu,2015,11,13,20,51,30,12,6.700000000000000,6.700000000000000,,,,,,,JAPAN,,JAPAN:  KYUSYU ISLAND,30.991000000000000,128.877000000000010,30,,,,,,,,,,,,,,,,,,,,,,,,
10164,Tsu,2015,11,17,7,10,8,11,6.500000000000000,6.500000000000000,,,,,,,GREECE,,"GREECE:  LEFKADA, KEFALONIA, ITHACA",38.755000000000003,20.552000000000000,130,2,1,,,4,1,,2,1,1,,2,2,1,,,4,1,,2,1,1,,2
10170,,2016,1,3,23,5,22,55,6.700000000000000,6.700000000000000,,,,,,,INDIA,,INDIA:  IMPAHL,24.834000000000000,93.656000000000006,60,13,1,,,100,2,,1,,,,2,13,1,,,100,2,,1,,,,2
10171,,2016,1,16,23,22,35,46,5.500000000000000,5.500000000000000,,,,,,,INDONESIA,,INDONESIA: MALUKU:  AMBALAU ISLAND,-3.863000000000000,127.228999999999999,170,,,,,8,1,,1,,,120,3,,,,,8,1,,1,,,120,3
10172,,2016,1,24,10,30,30,128,7.100000000000000,7.100000000000000,,,,,,,USA,AK,ALASKA:  KENAI,59.658000000000001,-153.451999999999998,150,,,,,,,,1,4,1,,,,,,,,,,1,4,1,,
10173,,2016,1,25,4,22,2,10,6.300000000000000,6.300000000000000,,,,,,,MOROCCO,,MOROCCO:  MELILLA,35.741000000000000,-3.597000000000000,15,,,,,15,1,,1,,1,,,,,,,15,1,,1,,1,,
10175,Tsu,2016,3,2,12,49,48,24,7.800000000000000,7.800000000000000,,,,,,,INDONESIA,,INDONESIA: SUMATRA:,-4.908000000000000,94.275000000000006,60,,1,,,,,,,,,,,,1,,,,,,,,,,
10177,,2016,4,15,16,25,6,10,7.000000000000000,7.000000000000000,,,,,,,JAPAN,,"JAPAN:  KUMAMOTO, OITA",32.781999999999996,130.725999999999999,30,50,1,,,1500,4,4600.000000000000000,4,80000,4,,,50,1,,,1500,4,4600.000000000000000,4,80000,4,,
10176,Tsu,2016,4,16,23,58,36,21,7.800000000000000,7.800000000000000,,,,,,,ECUADOR,,"ECUADOR:  NEAR WEST COAST: MANABI, ESMERALDAS",0.382000000000000,-79.921999999999997,160,663,3,9,1,6274,4,3300.000000000000000,4,6998,4,29672,4,663,3,9,1,6274,4,3300.000000000000000,4,6998,4,29672,4
10179,Tsu,2016,4,28,19,33,24,27,7.000000000000000,7.000000000000000,,,,,,,VANUATU,,VANUATU ISLANDS,-16.074000000000002,167.393000000000001,170,,,,,,,,,,,,,,,,,,,,,,,,
10181,,2016,5,18,16,46,11,31,6.800000000000000,6.800000000000000,,,,,,,ECUADOR,,ECUADOR:  MANABI PROVINCE,0.465000000000000,-79.641000000000005,160,1,1,,,162,3,,1,,1,32,1,1,1,,,162,3,,1,,1,32,1
10185,,2016,6,7,19,15,16,38,6.300000000000000,6.300000000000000,,,,,,,INDONESIA,,INDONESIA:  MALUKU:  TERNATE ISLAND,1.295000000000000,126.355000000000004,170,,,,,,,,1,,,,3,,,,,,,,1,,,,3
10189,,2016,7,31,23,40,,10,5.900000000000000,5.900000000000000,,,,,,,INDONESIA,,INDONESIA:  SUMBAWA ISLAND:  WEST NUSA TENGGARA,-8.218000000000000,117.816000000000003,60,,,,,4,1,,2,,,700,3,,,,,4,1,,2,,,700,3
10190,Tsu,2016,8,12,1,26,35,10,7.200000000000000,7.200000000000000,,,,,,,NEW CALEDONIA,,NEW CALEDONIA:  LOYALTY ISLANDS,-22.495000000000001,173.110999999999990,170,,,,,,,,,,,,,,,,,,,,,,,,
10192,Tsu,2016,8,19,7,32,22,10,7.400000000000000,7.400000000000000,,,,,,,SOUTH GEORGIA AND THE SOUTH SANDWICH ISLANDS,,SOUTH SANDWICH ISLANDS,-55.279000000000003,-31.873999999999999,70,,,,,,,,,,,,,,,,,,,,,,,,
10194,,2016,8,24,1,36,32,4,6.200000000000000,6.200000000000000,,,,,,8,ITALY,,"ITALY:  ACCUMOLI, ARQUATA, AMATRICE",42.722999999999999,13.188000000000001,130,299,3,15,1,368,3,5500.000000000000000,4,,3,,2,299,3,15,1,368,3,5500.000000000000000,4,,3,,2
10196,Tsu,2016,9,1,16,37,57,19,7.100000000000000,7.100000000000000,,,,,,6,NEW ZEALAND,,NEW ZEALAND:  GISBORNE,-37.401000000000003,179.055000000000007,170,,,,,,,,,,,,,,,,,,,,,,,,
10199,,2016,9,12,11,32,54,10,4.600000000000000,4.600000000000000,,,,,,,SOUTH KOREA,,SOUTH KOREA:  GYEONGJU,35.768999999999998,129.227000000000004,30,1,1,,,14,1,,1,,,106,3,1,1,,,14,1,,1,,,106,3
10228,,2016,9,23,19,11,56,10,4.800000000000000,,4.800000000000000,,,,,,RWANDA,,"RWANDA:  RISUZI; CONGO:  UKAVU",-2.650000000000000,29.059999999999999,10,3,1,,,25,1,,1,,1,,,3,1,,,25,1,,1,,1,,
10229,,2016,10,1,8,4,34,10,5.400000000000000,5.400000000000000,,,,,,,PAKISTAN,,"PAKISTAN:  MANSEHRA, NARAN",34.905000000000001,73.682000000000002,60,1,1,,,,2,,1,,2,,,1,1,,,,2,,1,,2,,
10200,,2016,10,21,5,7,23,10,6.200000000000000,6.200000000000000,,,,,,,JAPAN,,JAPAN:  KURAYOSHI,35.374000000000002,133.808999999999997,30,,,,,7,1,,1,2,1,160,3,,,,,7,1,,1,2,1,160,3
10201,,2016,10,26,19,18,8,10,6.100000000000000,6.100000000000000,,,,,,,ITALY,,"ITALY:  VISSO, USSITA",42.956000000000003,13.067000000000000,130,1,1,,,,1,,1,,,1001,4,1,1,,,,1,,1,,,1001,4
10202,,2016,10,30,6,40,18,8,6.600000000000000,6.600000000000000,,,,,,,ITALY,,ITALY: NORCIA,42.862000000000002,13.096000000000000,130,,,,,12,1,,1,,1,,1,,,,,12,1,,1,,1,,1
10206,Tsu,2016,11,13,11,2,56,53,7.800000000000000,7.800000000000000,,,,,,,NEW ZEALAND,,NEW ZEALAND:  AMBERLEY,-42.756999999999998,173.076999999999998,170,2,1,,,,,,2,,,,1,2,1,,,,,3900.000000000000000,4,1,1,,1
10209,Tsu,2016,11,21,20,59,49,11,6.900000000000000,6.900000000000000,,,,,,,JAPAN,,JAPAN: NEAR E COAST HONSHU,37.392000000000003,141.402999999999992,30,,,,,,1,,1,,,,,,,,,,1,,1,,,,
10211,Tsu,2016,11,24,18,43,48,10,7.000000000000000,7.000000000000000,,,,,,,NICARAGUA,,NICARAGUA,11.960000000000001,-88.834999999999994,100,,,,,,,,,,,,,,,,,,,,,,,,
10230,,2016,11,27,23,35,21,10,5.400000000000000,5.400000000000000,,,,,,,NEPAL,,"NEPAL:   MOUNT AMA DABLAM, CHARIKHARKA",27.806000000000001,86.531999999999996,40,1,1,,,1,1,,1,2,1,,,1,1,,,1,1,,1,2,1,,
10215,,2016,12,6,22,3,32,8,6.500000000000000,6.500000000000000,,,,,,,INDONESIA,,INDONESIA:  SUMATRA:  ACEH:  PIDIE JAYA,5.281000000000000,96.108000000000004,60,104,3,,,600,3,233.000000000000000,4,245,3,18752,4,104,3,,,857,3,233.000000000000000,4,245,3,18752,4
10218,,2016,12,8,17,38,46,41,7.800000000000000,7.800000000000000,,,,,,,SOLOMON ISLANDS,,SOLOMON ISLANDS,-10.664999999999999,161.335000000000008,170,1,1,,,,,,1,191,3,126,3,1,1,,,,,,1,191,3,126,3
10219,Tsu,2016,12,9,19,10,7,21,6.900000000000000,6.900000000000000,,,,,,,SOLOMON ISLANDS,,SOLOMON ISLANDS,-10.730000000000000,161.106999999999999,170,,,,,,,,,,,,,,,,,,,,,,,,
10220,Tsu,2016,12,17,10,51,12,103,7.900000000000000,7.900000000000000,,,,,,,PAPUA NEW GUINEA,,PAPUA NEW GUINEA:  NEW BRITAIN NEW IRELAND,-4.509000000000000,153.449999999999989,170,,,,,,,,,,,,,,,,,,,,,,,,
10221,,2016,12,19,7,11,39,10,5.400000000000000,5.400000000000000,,,,,,,ECUADOR,,ECUADOR:  ESMERALDAS,0.816000000000000,-79.739999999999995,160,3,1,,,,,,1,10,1,65,1,3,1,,,15,1,,1,10,1,65,1
10224,Tsu,2016,12,25,14,22,27,35,7.600000000000000,7.600000000000000,,,,,,,CHILE,,CHILE,-43.415999999999997,-73.879999999999995,160,,,,,,,,1,,,,,,,,,,,,1,,,,
10225,Tsu,2017,1,3,21,52,31,17,6.900000000000000,6.900000000000000,,,,,,,FIJI,,FIJI ISLANDS,-19.326000000000001,176.052999999999997,170,,,,,,,,,,,,,,,,,,,,,,,,
10234,,2017,1,18,10,14,11,7,5.700000000000000,5.700000000000000,,,,,,,ITALY,,ITALY:  FARINDOLA,42.600999999999999,13.227000000000000,130,29,1,,,,,,1,,1,,,29,1,,,,,,1,,1,,
10235,Tsu,2017,1,22,4,30,56,136,7.900000000000000,7.900000000000000,,,,,,,PAPUA NEW GUINEA,,PAPUA NEW GUINEA:  BOUGAINVILLE ISLAND,-6.214000000000000,155.122000000000014,170,2,1,,,,,,1,,1,,,2,1,,,,,,1,,1,,
10237,,2017,2,7,22,3,56,26,6.300000000000000,6.300000000000000,,,,,,,PAKISTAN,,PAKISTAN:  PASNI,25.216000000000001,63.271999999999998,60,,,,,,,,1,,,,1,,,,,,,,1,,,,1
